,phenomenonTime,phenomenonTimeAccuracy,result,resultAccuracy,resultMethod,approvals,qualifiers,well_name,local_aquafer,depth,lat,long
33,2015-10-09T19:20,minute,43.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
34,2019-02-27T17:35,minute,33.56,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
35,2016-12-16T21:20,minute,36.31,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
36,2024-12-27T16:46,minute,58.60,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
37,2019-06-20T15:34,minute,36.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
38,2018-08-24T19:33,minute,49.70,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
39,2024-10-30T15:17,minute,65.96,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
40,2023-06-08T14:42,minute,53.14,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
41,2025-05-20T16:59,minute,59.06,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
42,2022-05-25T13:29,minute,46.75,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
43,2011-07-29T20:40,minute,43.13,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
44,2014-10-02T21:00,minute,43.42,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
45,2021-11-16T15:20,minute,43.48,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
46,2013-10-25T18:45,minute,45.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
47,2016-02-17T20:10,minute,28.01,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
48,2020-11-12T15:22,minute,41.69,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
49,2022-02-15T14:55,minute,40.60,0.10,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
50,2015-02-13T22:20,minute,34.32,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
51,2012-02-17T20:20,minute,34.54,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
52,2019-11-13T15:57,minute,38.13,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
53,2011-09-29T19:30,minute,46.70,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
54,2021-07-21T14:47,minute,45.08,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
55,2023-12-07T16:21,minute,55.96,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
56,2016-10-13T18:30,minute,43.32,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
57,2013-12-17T22:15,minute,39.18,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
58,2017-02-09T20:50,minute,32.25,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
59,2014-04-04T19:40,minute,34.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
60,2017-08-11T17:30,minute,45.66,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAA GRNDAW1F,Dawson Arkose,244.0,39.551,-104.813527777778
0,2020-07-15T15:05,minute,5752.07,1.00,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
1,2013-12-17T21:45,minute,5762.63,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
2,2019-11-13T16:11,minute,5762.38,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
3,2010-09-21T20:50,minute,5759.04,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
4,2016-06-09T18:00,minute,5769.19,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
5,2024-06-27T15:42,minute,5750.82,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
6,2022-08-04T14:36,minute,5752.27,0.10,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
7,2022-02-15T15:08,minute,5759.74,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
8,2014-08-07T20:50,minute,5758.03,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
9,2012-04-05T20:40,minute,5764.95,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
10,2019-06-20T15:53,minute,5764.55,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
11,2023-06-08T14:55,minute,5754.36,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
12,2010-05-11T21:50,minute,5767.97,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
13,2019-02-27T20:53,minute,5764.46,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
14,2017-08-11T17:10,minute,5760.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
15,2015-06-04T20:20,minute,5769.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
16,2024-02-22T18:03,minute,5754.56,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
17,2024-12-27T17:17,minute,5753.06,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
18,2011-03-18T21:45,minute,5762.58,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
19,2023-03-08T16:03,minute,5754.66,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
20,2021-07-21T15:04,minute,5756.40,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
21,2012-08-23T21:15,minute,5754.30,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
22,2024-11-01T15:40,minute,5747.23,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
23,2020-03-05T15:51,minute,5770.22,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
24,2016-12-16T21:10,minute,5764.98,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
25,2016-02-17T19:50,minute,5769.72,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
26,2017-10-16T21:15,minute,5761.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
27,2014-06-05T20:40,minute,5764.87,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
28,2013-02-07T22:00,minute,5758.59,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
29,2014-02-07T21:10,minute,5763.98,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
30,2015-10-09T19:10,minute,5762.04,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
31,2013-04-12T20:30,minute,5760.27,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
32,2011-05-23T20:55,minute,5763.51,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
33,2016-10-13T18:20,minute,5762.04,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
34,2014-04-04T19:20,minute,5765.60,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
35,2012-10-10T22:00,minute,5747.37,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
36,2012-02-17T20:10,minute,5763.45,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
37,2022-05-25T14:02,minute,5751.78,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
38,2013-10-25T19:00,minute,5759.51,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
39,2021-11-16T15:35,minute,5758.16,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
40,2017-06-28T19:00,minute,5760.69,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
41,2025-03-18T15:23,minute,5750.24,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
42,2017-02-09T20:30,minute,5766.81,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
43,2014-10-02T20:40,minute,5760.90,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
44,2010-07-06T20:45,minute,5763.57,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
45,2012-12-07T22:45,minute,5757.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
46,2011-09-29T19:20,minute,5755.14,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
47,2010-11-23T21:30,minute,5761.26,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
48,2011-01-27T20:40,minute,5761.65,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
49,2017-04-14T19:10,minute,5764.12,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
50,2020-11-12T15:41,minute,5757.85,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
51,2025-08-07T14:38,minute,5735.29,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
52,2025-05-20T17:15,minute,5753.38,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
53,2018-06-14T19:18,minute,5756.57,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
54,2013-06-06T20:30,minute,5759.54,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
55,2013-08-15T20:45,minute,5756.29,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
56,2021-03-25T15:30,minute,5763.30,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
57,2011-07-29T20:00,minute,5756.73,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
58,2023-12-07T16:48,minute,5751.95,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
59,2023-09-29T14:24,minute,5752.27,0.03,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
60,2022-12-06T17:02,minute,5752.21,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
61,2015-02-13T22:10,minute,5766.93,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
62,2018-08-24T19:19,minute,5755.30,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
0,2025-03-18T15:23,minute,5753.27,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
1,2024-06-27T15:42,minute,5753.85,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
2,2020-11-12T15:41,minute,5760.88,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
3,2017-08-11T17:10,minute,5763.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
4,2012-10-10T22:00,minute,5750.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
5,2010-07-06T20:45,minute,5766.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
6,2018-06-14T19:18,minute,5759.60,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
7,2018-08-24T19:19,minute,5758.33,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
8,2014-08-07T20:50,minute,5761.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
9,2024-12-27T17:17,minute,5756.09,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
10,2017-10-16T21:15,minute,5764.43,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
11,2016-10-13T18:20,minute,5765.07,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
12,2012-02-17T20:10,minute,5766.48,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
13,2021-11-16T15:35,minute,5761.19,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
14,2017-02-09T20:30,minute,5769.84,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
15,2012-12-07T22:45,minute,5760.09,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
16,2011-01-27T20:40,minute,5764.68,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
17,2025-08-07T14:38,minute,5738.32,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
18,2013-06-06T20:30,minute,5762.57,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
19,2011-07-29T20:00,minute,5759.76,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
20,2022-12-06T17:02,minute,5755.24,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
21,2020-07-15T15:05,minute,5755.10,1.00,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
22,2010-09-21T20:50,minute,5762.07,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
23,2022-08-04T14:36,minute,5755.30,0.10,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
24,2012-04-05T20:40,minute,5767.98,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
25,2010-05-11T21:50,minute,5771.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
26,2015-06-04T20:20,minute,5772.03,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
27,2011-03-18T21:45,minute,5765.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
28,2012-08-23T21:15,minute,5757.33,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
29,2016-12-16T21:10,minute,5768.01,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
30,2014-06-05T20:40,minute,5767.90,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
31,2015-10-09T19:10,minute,5765.07,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
32,2013-04-12T20:30,minute,5763.30,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
33,2013-02-07T22:00,minute,5761.62,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
34,2016-02-17T19:50,minute,5772.75,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
35,2024-11-01T15:40,minute,5750.26,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
36,2023-03-08T16:03,minute,5757.69,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606608BB GRNDAW1A,Dawson Arkose,187.0,39.5505,-104.813527777778
